A1   -   1º PEL / 1ª CIA,
Nº,NOTA
A1-1009,"7,5"
A1-1027,9
A1-1068,"9,5"
A1-1169,"8,5"
A1-1202,8
A1-1218,7
A1-1247,9
A1-1275,9
A1-1308,6
A1-1327,"8,5"
A1-1342,"9,5"
A1-1392,9
A1-1421,8
A1-1469,10
A1-1745,"4,5"
A1-1756,8
A1-1758,"7,5"
A1-1761,5
A1-1762,8
E1   -   2º PEL / 1ª CIA,
Nº,NOTA
E1-1016,"8,5"
E1-1050,7
E1-1063,10
E1-1079,"8,5"
E1-1213,"9,5"
E1-1261,"7,5"
E1-1286,"5,5"
E1-1462,"9,5"
E1-1484,8
E1-1561,"7,5"
E1-1597,"7,5"
E1-1612,"6,5"
E1-1649,"8,5"
E1-1670,"8,5"
E1-1678,7
E1-1700,"8,5"
E1-1714,8
E1-1737,"7,5"
E1-1748,"8,5"
E1-1754,9
E1-1767,"7,5"
E1-1769,4
M1   -   4º PEL / 1ª CIA,
Nº,NOTA
M1-1058,"7,5"
M1-1083,"8,5"
M1-1117,9
M1-1129,"8,5"
M1-1171,"8,5"
M1-1220,"8,5"
M1-1250,"8,5"
M1-1272,"9,5"
M1-1368,"7,5"
M1-1437,"7,5"
M1-1447,8
M1-1502,"8,5"
M1-1506,"6,5"
M1-1540,7
M1-1555,"8,5"
M1-1586,"9,5"
M1-1623,8
M1-1759,"7,5"
M1-1763,"8,5"
M1-1764,7
M1-1775,"8,5"
A2   -   1º PEL / 2ª CIA,
Nº,NOTA
A2-2067,9
A2-2088,"9,5"
A2-2151,9
A2-2180,9
A2-2198,"9,5"
A2-2235,"8,5"
A2-2266,8
A2-2280,"8,5"
A2-2290,9
A2-2312,8
A2-2366,"9,5"
A2-2408,"9,5"
A2-2425,7
A2-2446,9
A2-2473,"7,5"
A2-2491,"8,5"
A2-2492,8
A2-2750,B A I X A
A2-2755,9
E2   -   3º PEL / 1ª CIA,
Nº,NOTA
E2-1086,9
E2-1164,"9,5"
E2-1206,8
E2-1219,7
E2-1301,9
E2-1351,"8,5"
E2-1471,"7,5"
E2-1489,"7,5"
E2-1532,"8,5"
E2-1569,8
E2-1616,"7,5"
E2-1655,"7,5"
E2-1672,"7,5"
E2-1680,8
E2-1704,7
E2-1717,9
E2-1729,B A I X A
E2-1733,8
E2-1738,"9,5"
E2-1749,"7,5"
E2-1757,"8,5"
E2-1760,"9,5"
E2-1768,"7,5"
M2   -   4º PEL / 2ª CIA,
Nº,NOTA
M2-2026,8
M2-2073,9
M2-2104,7
M2-2119,"8,5"
M2-2137,"8,5"
M2-2201,7
M2-2225,"7,5"
M2-2271,9
M2-2317,"8,5"
M2-2380,"6,5"
M2-2494,"7,5"
M2-2503,6
M2-2529,8
M2-2551,8
M2-2556,"7,5"
M2-2637,"8,5"
M2-2648,"9,5"
M2-2663,8
M2-2668,"6,5"
M2-2669,"7,5"
M2-2752,"6,5"
E3   -   2º PEL / 2ª CIA,
Nº,NOTA
E3-2091,9
E3-2168,"4,5"
E3-2236,"8,5"
E3-2276,9
E3-2303,"8,5"
E3-2359,8
E3-2493,"9,5"
E3-2536,8
E3-2581,"5,5"
E3-2617,"8,5"
E3-2660,8
E3-2673,8
E3-2710,"7,5"
E3-2718,"7,5"
E3-2730,9
E3-2744,B A I X A
E3-2746,"6,5"
E3-2765,"9,5"
E3-2772,7
E3-2773,7
E3-2774,"4,5"
E3-2776,5
E4   -   3º PEL / 2ª CIA,
Nº,NOTA
E4-2035,"8,5"
E4-2075,"7,5"
E4-2077,"9,5"
E4-2173,"8,5"
E4-2208,9
E4-2241,7
E4-2279,"6,5"
E4-2313,9
E4-2391,9
E4-2504,7
E4-2545,7
E4-2611,7
E4-2662,6
E4-2674,"7,5"
E4-2693,8
E4-2713,"6,5"
E4-2719,"8,5"
E4-2747,9
E4-2753,8
E4-2770,"8,5"
E4-2771,9
