A1   -   1º PEL / 1ª CIA,
Nº,NOTA
A1-1009,BAIXA
A1-1028,10
A1-1087,"9,4"
A1-1106,"9,4"
A1-1143,10
A1-1179,"8,65"
A1-1210,"7,4"
A1-1267,"6,8"
A1-1310,"6,9"
A1-1360,"4,85"
A1-1412,"7,8"
A1-1416,"8,3"
A1-1438,"9,4"
A1-1452,"7,6"
A1-1460,9
A1-1503,"5,7"
A1-1516,10
A1-1527,"8,6"
A1-1536,10
A1-1554,9
A1-1576,"9,4"
A1-1608,"8,65"
A1-1620,10
A1-1630,"8,8"
A1-1971,"7,2"
E1   -   2º PEL / 1ª CIA,
Nº,NOTA
E1-1013,10
E1-1047,10
E1-1072,"9,5"
E1-1112,10
E1-1131,"8,8"
E1-1154,10
E1-1209,"9,4"
E1-1232,"9,25"
E1-1362,"6,7"
E1-1388,"8,85"
E1-1459,"9,1"
E1-1567,10
E1-1647,"5,95"
E1-1660,4
E1-1678,"6,2"
E1-1710,"8,4"
E1-1742,"9,4"
E1-1776,"6,2"
E1-1793,"5,5"
E1-1797,BAIXA
E1-1827,"8,8"
E1-1860,"7,4"
E1-1970,"9,4"
A2   -   1º PEL / 2ª CIA,
Nº,NOTA
A2-2014,"6,1"
A2-2033,"9,5"
A2-2077,"9,5"
A2-2125,10
A2-2138,"9,25"
A2-2144,"9,5"
A2-2180,10
A2-2186,10
A2-2207,10
A2-2247,"7,65"
A2-2274,10
A2-2375,"8,3"
A2-2392,"9,4"
A2-2414,"8,65"
A2-2437,"9,5"
A2-2445,"8,4"
A2-2456,"7,8"
A2-2498,9
A2-2515,"9,5"
A2-2534,10
A2-2536,"5,7"
A2-2552,"6,8"
A2-2568,"8,9"
A2-2580,10
A2-2614,10
A2-2624,"5,85"
A2-2630,"9,4"
E2   -   3º PEL / 1ª CIA,
Nº,NOTA
E2-1016,"4,9"
E2-1073,"8,8"
E2-1133,10
E2-1177,"8,4"
E2-1216,"8,8"
E2-1233,"7,8"
E2-1329,"8,8"
E2-1339,"8,8"
E2-1368,"9,4"
E2-1406,10
E2-1477,"6,4"
E2-1530,"9,4"
E2-1596,"7,6"
E2-1669,"8,8"
E2-1680,"6,3"
E2-1718,"3,4"
E2-1746,"9,4"
E2-1777,"7,6"
E2-1794,"5,6"
E2-1814,8
E2-1828,"5,6"
E2-1878,"5,6"
M1   -   3º PEL / 1ª CIA,
Nº,NOTA
M1-1018,"8,8"
M1-1119,10
M1-1159,10
M1-1194,"8,4"
M1-1229,10
M1-1244,10
M1-1266,"7,8"
M1-1292,10
M1-1376,"9,4"
M1-1423,"7,4"
M1-1430,"7,4"
M1-1436,"7,4"
M1-1450,"9,4"
M1-1461,"9,4"
M1-1485,"6,4"
M1-1500,10
M1-1517,"6,8"
M1-1616,9
M1-1646,"8,4"
M1-1663,"8,8"
M1-1667,9
M1-1677,"9,4"
M1-1972,"7,4"
E3   -   2º PEL / 2ª CIA,
Nº,NOTA
E3-2025,BAIXA
E3-2054,"8,8"
E3-2074,BAIXA
E3-2121,9
E3-2149,10
E3-2172,10
E3-2218,9
E3-2251,9
E3-2334,"7,9"
E3-2369,10
E3-2426,10
E3-2484,"8,8"
E3-2543,10
E3-2604,10
E3-2656,10
E3-2672,"6,05"
E3-2686,"8,5"
E3-2722,10
E3-2759,"8,65"
E3-2783,"9,4"
E3-2795,"7,6"
E3-2815,"9,4"
E3-2898,"7,9"
E3-2852,10
M2   -   3º PEL / 2ª CIA,
Nº,NOTA
M2-2003,7
M2-2126,10
M2-2197,10
M2-2269,"7,4"
M2-2311,"9,25"
M2-2349,"8,4"
M2-2398,"7,4"
M2-2425,"9,4"
M2-2432,10
M2-2447,7
M2-2453,10
M2-2473,10
M2-2492,9
M2-2504,10
M2-2523,"9,4"
M2-2579,10
M2-2643,"8,2"
M2-2649,"8,8"
M2-2666,"8,9"
M2-2671,10
M2-2689,10
M2-2705,10
M2-1691,"7,4"
E4   -   3º PEL / 2ª CIA,
Nº,NOTA
E4-2036,10
E4-2153,10
E4-2174,"8,3"
E4-2228,9
E4-2261,"7,3"
E4-2350,10
E4-2370,"9,25"
E4-2440,"5,2"
E4-2499,"9,5"
E4-2526,"7,65"
E4-2546,"7,5"
E4-2621,"8,2"
E4-2657,10
E4-2673,"7,3"
E4-2702,"7,9"
E4-2775,"6,6"
E4-2790,"8,2"
E4-2796,"7,8"
E4-2822,9
E4-2855,"9,4"
E4-2939,"9,5"
E4-2738,"6,4"
