A1   -   1º PEL / 1ª CIA,
Nº,NOTA
A1-1009,BAIXA
A1-1028,"9,5"
A1-1087,10
A1-1106,"7,5"
A1-1143,9
A1-1179,10
A1-1210,10
A1-1267,10
A1-1310,10
A1-1360,10
A1-1412,"7,5"
A1-1416,10
A1-1438,9
A1-1452,"8,5"
A1-1460,"9,5"
A1-1503,8
A1-1516,"9,5"
A1-1527,"9,5"
A1-1536,10
A1-1554,10
A1-1576,10
A1-1608,8
A1-1620,"8,5"
A1-1630,10
A1-1971,10
E1   -   2º PEL / 1ª CIA,
Nº,NOTA
E1-1013,"8,5"
E1-1047,10
E1-1072,10
E1-1112,10
E1-1131,9
E1-1154,9
E1-1209,"9,5"
E1-1232,10
E1-1362,"7,5"
E1-1388,"9,5"
E1-1459,9
E1-1567,"9,5"
E1-1647,"9,5"
E1-1660,8
E1-1678,"8,5"
E1-1710,10
E1-1742,"8,5"
E1-1776,"8,5"
E1-1793,8
E1-1797,BAIXA
E1-1827,"8,5"
E1-1860,8
E1-1970,8
A2   -   1º PEL / 2ª CIA,
Nº,NOTA
A2-2014,"8,5"
A2-2033,10
A2-2077,"9,5"
A2-2125,9
A2-2138,"9,5"
A2-2144,"9,5"
A2-2180,9
A2-2186,"9,5"
A2-2207,10
A2-2247,"9,5"
A2-2274,10
A2-2375,10
A2-2392,10
A2-2414,"9,5"
A2-2437,10
A2-2445,10
A2-2456,"9,5"
A2-2498,"9,5"
A2-2515,"8,5"
A2-2534,10
A2-2536,"7,5"
A2-2552,8
A2-2568,"9,5"
A2-2580,"9,5"
A2-2614,"9,5"
A2-2624,9
A2-2630,"9,5"
E2   -   3º PEL / 1ª CIA,
Nº,NOTA
E2-1016,9
E2-1073,"7,5"
E2-1133,10
E2-1177,10
E2-1216,"7,5"
E2-1233,"9,5"
E2-1329,9
E2-1339,"9,5"
E2-1368,10
E2-1406,"9,5"
E2-1477,"9,5"
E2-1530,10
E2-1596,8
E2-1669,"9,5"
E2-1680,"9,5"
E2-1718,"9,5"
E2-1746,"9,5"
E2-1777,"8,5"
E2-1794,8
E2-1814,"9,5"
E2-1828,8
E2-1878,"6,5"
M1   -   3º PEL / 1ª CIA,
Nº,NOTA
M1-1018,10
M1-1119,10
M1-1159,10
M1-1194,10
M1-1229,"9,5"
M1-1244,10
M1-1266,"9,5"
M1-1292,10
M1-1376,"9,5"
M1-1423,9
M1-1430,9
M1-1436,"9,5"
M1-1450,"9,5"
M1-1461,"9,5"
M1-1485,"9,5"
M1-1500,10
M1-1517,"9,5"
M1-1616,10
M1-1646,"9,5"
M1-1663,"9,5"
M1-1667,9
M1-1677,10
M1-1972,9
E3   -   2º PEL / 2ª CIA,
Nº,NOTA
E3-2025,BAIXA
E3-2054,10
E3-2074,BAIXA
E3-2121,10
E3-2149,10
E3-2172,10
E3-2218,10
E3-2251,9
E3-2334,"9,5"
E3-2369,9
E3-2426,10
E3-2484,10
E3-2543,10
E3-2604,8
E3-2656,10
E3-2672,"8,5"
E3-2686,"9,5"
E3-2722,"8,5"
E3-2759,"9,5"
E3-2783,"9,5"
E3-2795,9
E3-2815,10
E3-2852,"9,5"
E3-2898,9
M2   -   3º PEL / 2ª CIA,
Nº,NOTA
M2-2003,"9,5"
M2-2126,"9,5"
M2-2197,10
M2-2269,10
M2-2311,"9,5"
M2-2349,"9,5"
M2-2398,"6,5"
M2-2425,10
M2-2432,10
M2-2447,"8,5"
M2-2453,"9,5"
M2-2473,10
M2-2492,9
M2-2504,10
M2-2523,9
M2-2579,10
M2-2643,8
M2-2649,10
M2-2666,9
M2-2671,10
M2-2689,10
M2-2705,10
M2-1691,10
E4   -   3º PEL / 2ª CIA,
Nº,NOTA
E4-2036,"8,5"
E4-2153,10
E4-2174,9
E4-2228,"8,5"
E4-2261,10
E4-2350,9
E4-2370,"9,5"
E4-2440,"9,5"
E4-2499,10
E4-2526,"6,5"
E4-2546,"9,5"
E4-2621,"9,5"
E4-2657,10
E4-2673,"9,5"
E4-2702,"7,5"
E4-2775,"9,5"
E4-2790,9
E4-2796,"9,5"
E4-2822,9
E4-2855,"9,5"
E4-2939,10
E4-2738,8
